,school_name,school_id,num_sitters,average_300,grade,region_name,council_name,num_sitters_girls,num_sitters_boys,ratio_sitters_girls_boys,pct_passed,approx_marks_SD_300
0,ALBEHIJE,PS0101114,21,255.0476,A,Arusha,Arusha,10,11,0.9090909090909091,1.0,17.539225556066494
1,ARUSHA VICTORY,PS0101128,13,282.0,A,Arusha,Arusha,6,7,0.8571428571428571,1.0,0.0
2,ASSALAF ISLAMIC,PS0101116,40,224.4,B,Arusha,Arusha,22,18,1.2222222222222223,1.0,31.32680499089398
3,BANGATA,PS0101001,59,212.7119,B,Arusha,Arusha,22,37,0.5945945945945946,1.0,15.020944393354775
4,BLUE BELL,PS0101154,14,254.0714,A,Arusha,Arusha,6,8,0.75,1.0,26.99229859929438
5,BWAWANI,PS0101003,53,164.8868,C,Arusha,Arusha,30,23,1.3043478260869565,0.9811320754716981,28.906744154272545
6,DEANERY,PS0101143,26,238.9615,B,Arusha,Arusha,12,14,0.8571428571428571,1.0,29.519332560586207
7,DINKA,PS0101135,13,231.2308,B,Arusha,Arusha,4,9,0.4444444444444444,1.0,37.38197402824683
8,EBENEZER,PS0101123,8,197.125,B,Arusha,Arusha,4,4,1.0,1.0,25.98076211353316
9,EKENYWA,PS0101005,131,148.9847,C,Arusha,Arusha,64,67,0.9552238805970149,0.8473282442748091,33.56348878270765
10,EMAOI,PS0101006,105,163.6095,C,Arusha,Arusha,52,53,0.9811320754716981,0.9523809523809523,29.965967090575756
11,ENDONYOESOIYE,PS0101007,78,147.8846,C,Arusha,Arusha,35,43,0.813953488372093,0.7948717948717948,32.70814096226046
12,ENGALAONI,PS0101008,72,161.8056,C,Arusha,Arusha,47,25,1.88,0.7777777777777778,49.6392245488558
13,ENGIKARET,PS0101130,54,160.0185,C,Arusha,Arusha,22,32,0.6875,0.9814814814814815,28.131086447049253
14,ENGILANG'ET,PS0101131,20,206.0,B,Arusha,Arusha,10,10,1.0,1.0,18.0
15,ENGORIKA,PS0101009,84,124.9048,C,Arusha,Arusha,51,33,1.5454545454545454,0.6190476190476191,34.539754630618184
16,ENGUTUKOITI,PS0101010,28,106.6429,D,Arusha,Arusha,18,10,1.8,0.21428571428571427,24.619554199448693
17,ENJORO,PS0101117,75,129.4667,C,Arusha,Arusha,38,37,1.027027027027027,0.64,35.01770980518286
18,ENYUATA,PS0101011,114,187.4386,B,Arusha,Arusha,59,55,1.0727272727272728,0.9912280701754386,35.346723954471855
19,EUNOTO,PS0101124,98,128.9592,C,Arusha,Arusha,53,45,1.1777777777777778,0.5408163265306123,36.10168894972793
20,GOODWILL,PS0101121,27,236.5926,B,Arusha,Arusha,13,14,0.9285714285714286,1.0,29.690013701247203
21,GRACIOUS,PS0101129,37,271.027,A,Arusha,Arusha,15,22,0.6818181818181818,1.0,13.510928806867842
22,GREEN ACRES,PS0101012,107,257.5234,A,Arusha,Arusha,55,52,1.0576923076923077,1.0,24.14765348689288
23,GREEN PASTURES,PS0101158,19,234.7895,B,Arusha,Arusha,11,8,1.375,1.0,27.773563777004675
24,HEDA,PS0101152,16,235.125,B,Arusha,Arusha,5,11,0.45454545454545453,1.0,29.64068265677049
25,IKIRWA,PS0101136,12,226.9167,B,Arusha,Arusha,4,8,0.5,1.0,22.267510275935408
26,ILBORU LUTHERAN,PS0101141,30,232.7333,B,Arusha,Arusha,16,14,1.1428571428571428,1.0,32.68661805693578
27,ILBORU,PS0101013,195,171.2205,C,Arusha,Arusha,95,100,0.95,0.9435897435897436,34.63964961491076
28,ILKERINI,PS0101014,61,135.2459,C,Arusha,Arusha,32,29,1.103448275862069,0.5901639344262295,38.47398140775334
29,ILKIDING'A,PS0101015,152,131.7895,C,Arusha,Arusha,90,62,1.4516129032258065,0.625,33.79579677109535
30,ILKISONGO,PS0101016,100,145.95,C,Arusha,Arusha,56,44,1.2727272727272727,0.8,32.96725648275876
31,ILKIUREI,PS0101017,78,173.3718,C,Arusha,Arusha,36,42,0.8571428571428571,1.0,30.88401350250662
32,ILKONERE,PS0101125,96,126.625,C,Arusha,Arusha,48,48,1.0,0.5416666666666666,36.2068708949006
33,ILKUROTI,PS0101018,69,180.1739,C,Arusha,Arusha,42,27,1.5555555555555556,0.927536231884058,37.64323621202324
34,IMBIBIA,PS0101019,103,144.0097,C,Arusha,Arusha,63,40,1.575,0.7184466019417476,43.660806633786606
35,ISLONG,PS0101137,70,280.7286,A,Arusha,Arusha,32,38,0.8421052631578947,1.0,7.090296797276499
36,JK NYERERE,PS0101020,124,164.4597,C,Arusha,Arusha,60,64,0.9375,0.9032258064516129,36.19341900960142
37,JOBREAS,PS0101156,12,215.0,B,Arusha,Arusha,5,7,0.7142857142857143,1.0,22.267510275935408
38,JOSEPH,PS0101167,8,205.875,B,Arusha,Arusha,4,4,1.0,1.0,29.937548930022643
39,JOSHUA VISION,PS0101144,60,119.5,D,Arusha,Arusha,24,36,0.6666666666666666,0.3333333333333333,32.802438933713454
40,KAMBI YA MAZIWA,PS0101022,128,172.8906,C,Arusha,Arusha,65,63,1.0317460317460319,0.984375,32.76779268049802
41,KIGONGONI,PS0101023,30,146.4,C,Arusha,Arusha,17,13,1.3076923076923077,0.9333333333333333,14.966629547095765
43,KIMNYAKI,PS0101025,99,157.7071,C,Arusha,Arusha,54,45,1.2,0.898989898989899,32.46810966297909
44,KINGDOM,PS0101140,17,232.7647,B,Arusha,Arusha,14,3,4.666666666666667,1.0,35.877748016955664
45,KIOGA,PS0101026,179,139.9721,C,Arusha,Arusha,104,75,1.3866666666666667,0.7150837988826816,33.108089094612055
46,KIRANYI,PS0101027,83,173.8072,C,Arusha,Arusha,32,51,0.6274509803921569,0.9759036144578314,34.982421243414194
47,KISERIAN,PS0101028,70,178.5143,C,Arusha,Arusha,35,35,1.0,0.9857142857142858,31.247530514671176
48,KISONGO,PS0101029,87,161.4713,C,Arusha,Arusha,49,38,1.2894736842105263,0.9195402298850575,32.200324220493115
49,LAMOLOKI,PS0101030,68,170.8088,C,Arusha,Arusha,42,26,1.6153846153846154,0.9705882352941176,31.617305059709857
50,LAROI,PS0101031,58,139.3793,C,Arusha,Arusha,32,26,1.2307692307692308,0.8103448275862069,36.041028113680134
51,LASTING BLESS,PS0101110,14,221.0714,B,Arusha,Arusha,7,7,1.0,1.0,22.630665092988767
52,LEMANYATA,PS0101032,104,145.7788,C,Arusha,Arusha,54,50,1.08,0.8557692307692307,28.614454079162872
53,LEMINYOR,PS0101033,71,154.8169,C,Arusha,Arusha,41,30,1.3666666666666667,0.8450704225352113,35.51307277090258
54,LEMUGUR,PS0101034,85,137.2706,C,Arusha,Arusha,62,23,2.6956521739130435,0.788235294117647,28.880855358322982
55,LENGIJAVE,PS0101035,43,157.1163,C,Arusha,Arusha,34,9,3.7777777777777777,0.9302325581395349,31.511413369217347
56,LESIRAA,PS0101036,50,152.62,C,Arusha,Arusha,30,20,1.5,0.84,33.94112549695428
57,LIKAMBA INTEGRITY,PS0101118,33,202.5758,B,Arusha,Arusha,18,15,1.2,1.0,39.350894314859566
58,LIKAMBA,PS0101037,89,141.1573,C,Arusha,Arusha,51,38,1.3421052631578947,0.7865168539325843,29.21820510671166
59,LOOVILUKUNY,PS0101038,75,170.3867,C,Arusha,Arusha,36,39,0.9230769230769231,0.9466666666666667,36.85129064527079
60,LORUVANI,PS0101039,57,173.0702,C,Arusha,Arusha,34,23,1.4782608695652173,1.0,28.942583336563203
61,LOSIKITO,PS0101040,121,152.3223,C,Arusha,Arusha,70,51,1.3725490196078431,0.8512396694214877,38.69724277324531
62,LOSINONI,PS0101041,79,127.1139,C,Arusha,Arusha,41,38,1.0789473684210527,0.5822784810126582,32.25837050368908
63,MAADILI,PS0101159,4,243.25,A,Arusha,Arusha,3,1,3.0,1.0,25.872508938060104
64,MAASAI JOY,PS0101126,20,270.05,A,Arusha,Arusha,7,13,0.5384615384615384,1.0,0.0
65,MAJIMOTO,PS0101043,41,135.0244,C,Arusha,Arusha,17,24,0.7083333333333334,0.6585365853658537,33.113293167760276
66,MANYIRE,PS0101044,66,151.0606,C,Arusha,Arusha,42,24,1.75,0.8181818181818182,35.40789471663717
67,MARGRETH ENGLANDS BURKS,PS0101106,18,220.8889,B,Arusha,Arusha,9,9,1.0,1.0,22.267510275935404
68,MARURANI,PS0101045,40,164.875,C,Arusha,Arusha,19,21,0.9047619047619048,0.95,32.335375727483054
69,MATIM,PS0101047,142,173.8592,C,Arusha,Arusha,80,62,1.2903225806451613,0.9647887323943662,34.986931487708524
70,MBUYUNI,PS0101048,90,121.1889,C,Arusha,Arusha,65,25,2.6,0.5555555555555556,31.04834939252005
71,MIALE,PS0101150,33,202.4242,B,Arusha,Arusha,15,18,0.8333333333333334,1.0,24.507864969489244
72,MIDAWE,PS0101049,68,139.7059,C,Arusha,Arusha,37,31,1.1935483870967742,0.7205882352941176,37.4766363204623
73,MIRONGOINE,PS0101050,99,146.9596,C,Arusha,Arusha,49,50,0.98,0.797979797979798,34.97342556667517
74,MLANGARINI,PS0101051,89,147.3596,C,Arusha,Arusha,40,49,0.8163265306122449,0.8089887640449438,32.70878958393224
75,MOIVO,PS0101052,79,186.1646,B,Arusha,Arusha,44,35,1.2571428571428571,0.9620253164556962,37.78569905448848
76,MRINGA,PS0101054,212,170.1179,C,Arusha,Arusha,110,102,1.0784313725490196,0.9292452830188679,38.610256782222514
77,MSHIKAMANO,PS0101119,49,147.7959,C,Arusha,Arusha,18,31,0.5806451612903226,0.7959183673469388,35.149469618956715
78,MUNGUSHI,PS0101055,78,160.0256,C,Arusha,Arusha,40,38,1.0526315789473684,0.9743589743589743,26.165155925684537
79,MUSA,PS0101057,60,126.3167,C,Arusha,Arusha,32,28,1.1428571428571428,0.5333333333333333,38.09199390948182
80,MUUNGANO,PS0101058,58,150.3966,C,Arusha,Arusha,28,30,0.9333333333333333,0.8620689655172413,30.49531649582829
81,MWANDETI,PS0101059,124,138.7258,C,Arusha,Arusha,67,57,1.1754385964912282,0.7741935483870968,29.499706439018905
82,MZIMUNI,PS0101060,70,144.9429,C,Arusha,Arusha,38,32,1.1875,0.8142857142857143,30.67805171686848
83,NAMBERE,PS0101061,74,152.9865,C,Arusha,Arusha,36,38,0.9473684210526315,0.8378378378378378,34.86486486486487
84,NAMELOK,PS0101132,36,126.7778,C,Arusha,Arusha,19,17,1.1176470588235294,0.5277777777777778,32.99831645537222
85,NATEMA,PS0101062,79,162.6456,C,Arusha,Arusha,45,34,1.3235294117647058,0.9367088607594937,31.314726270513876
86,NAUREI,PS0101063,126,157.8571,C,Arusha,Arusha,55,71,0.7746478873239436,0.8809523809523809,38.063342715859356
87,NDURUMA,PS0101064,46,162.4783,C,Arusha,Arusha,21,25,0.84,0.9347826086956522,32.18859829370365
88,NENGUNGU,PS0101065,16,157.5,C,Arusha,Arusha,9,7,1.2857142857142858,0.8125,43.57106264483344
89,NEW LIFE,PS0101107,74,218.4189,B,Arusha,Arusha,43,31,1.3870967741935485,0.9864864864864865,36.75815527943581
90,NEW VISION,PS0101115,32,267.6875,A,Arusha,Arusha,16,16,1.0,1.0,21.694758275239984
91,NGARAMTONI,PS0101066,170,153.6235,C,Arusha,Arusha,94,76,1.236842105263158,0.8588235294117647,35.133162401725535
92,NG'IRESI,PS0101067,94,141.4787,C,Arusha,Arusha,49,45,1.0888888888888888,0.7872340425531915,31.838205736187057
93,NGORBOB,PS0101172,63,164.0635,C,Arusha,Arusha,32,31,1.032258064516129,0.9841269841269841,25.161609168805537
94,NURU,PS0101068,14,229.6429,B,Arusha,Arusha,9,5,1.8,1.0,28.62965606905981
95,OLBAK,PS0101071,73,159.0822,C,Arusha,Arusha,44,29,1.5172413793103448,0.9041095890410958,33.4066872869615
96,OLCHOKI,PS0101072,154,153.4545,C,Arusha,Arusha,77,77,1.0,0.8636363636363636,36.52931272619894
97,OLCHOROVUS,PS0101073,97,96.6186,D,Arusha,Arusha,52,45,1.1555555555555554,0.21649484536082475,32.641979987079274
98,OLDADAI,PS0101074,161,182.4161,B,Arusha,Arusha,87,74,1.1756756756756757,0.9875776397515528,36.66233790366455
99,OLDENDERETI,PS0101075,37,150.5676,C,Arusha,Arusha,19,18,1.0555555555555556,0.8918918918918919,32.35124974582703
100,OLDONYOSAMBU,PS0101076,129,137.4961,C,Arusha,Arusha,85,44,1.9318181818181819,0.7054263565891473,34.20423499693067
101,OLDONYOSAPUK,PS0101077,65,125.7692,C,Arusha,Arusha,39,26,1.5,0.5230769230769231,35.038453939034895
102,OLDONYOWAS,PS0101078,84,151.0714,C,Arusha,Arusha,40,44,0.9090909090909091,0.9404761904761905,26.5249208966102
103,OLEMEDEYE,PS0101133,60,121.5,C,Arusha,Arusha,31,29,1.0689655172413792,0.4666666666666667,33.76388603226827
104,OLGILAI,PS0101079,112,154.1161,C,Arusha,Arusha,49,63,0.7777777777777778,0.875,37.57334849411148
105,OLJORO,PS0101080,62,144.7419,C,Arusha,Arusha,37,25,1.48,0.7580645161290323,33.81562298643126
106,OLKOKOLA,PS0101082,84,103.5714,D,Arusha,Arusha,55,29,1.896551724137931,0.2619047619047619,27.589154562538216
107,OLMOTONYI,PS0101083,62,149.1452,C,Arusha,Arusha,38,24,1.5833333333333333,0.8387096774193549,33.870982382869336
108,OLMRINGIRINGA,PS0101084,132,158.0985,C,Arusha,Arusha,80,52,1.5384615384615385,0.9318181818181818,32.04135136305223
109,OLOKII,PS0101086,19,171.6316,C,Arusha,Arusha,12,7,1.7142857142857142,1.0,28.9425833365632
110,OLOMITU,PS0101108,92,173.4348,C,Arusha,Arusha,36,56,0.6428571428571429,0.9565217391304348,36.62390480113771
111,OLORIEN VALLEY,PS0101085,21,237.0,B,Arusha,Arusha,10,11,0.9090909090909091,1.0,28.166420117264146
112,OLOSIVA,PS0101087,153,171.366,C,Arusha,Arusha,75,78,0.9615384615384616,0.9738562091503268,34.296876115251344
113,OLTUROTO,PS0101088,87,153.2184,C,Arusha,Arusha,56,31,1.8064516129032258,0.9540229885057471,22.9355712390564
114,OLTURUMET,PS0101089,89,131.3146,C,Arusha,Arusha,47,42,1.119047619047619,0.651685393258427,31.921188139555188
115,PELICAN,PS0101155,11,211.6364,B,Arusha,Arusha,7,4,1.75,1.0,36.10603358383505
116,ROCKLAND,PS0101157,24,254.0,A,Arusha,Arusha,12,12,1.0,1.0,25.872508938060104
117,SAIDE,PS0101147,6,163.0,C,Arusha,Arusha,4,2,2.0,0.8333333333333334,41.23105625617661
118,SAMBASHA,PS0101090,110,139.1545,C,Arusha,Arusha,67,43,1.558139534883721,0.7545454545454545,38.39798817474385
119,SAMMENA,PS0101160,16,210.9375,B,Arusha,Arusha,5,11,0.45454545454545453,1.0,36.665849526287744
120,SAMWA,PS0101138,28,244.6786,A,Arusha,Arusha,12,16,0.75,1.0,33.290451264711976
121,SASI,PS0101091,47,163.617,C,Arusha,Arusha,23,24,0.9583333333333334,0.9361702127659575,32.596966812264775
122,SEIA EBENEZER,PS0101139,12,157.5833,C,Arusha,Arusha,7,5,1.4,0.9166666666666666,33.166247903554
123,SEKEI,PS0101092,127,155.6457,C,Arusha,Arusha,55,72,0.7638888888888888,0.8976377952755905,31.965788643849972
124,SELIANI,PS0101093,134,145.4403,C,Arusha,Arusha,71,63,1.126984126984127,0.8432835820895522,32.34125512790033
125,SHINING STAR,PS0101148,20,283.4,A,Arusha,Arusha,12,8,1.5,1.0,0.0
126,SITI MWINYI,PS0101095,25,164.04,C,Arusha,Arusha,10,15,0.6666666666666666,0.96,30.734996339677675
127,SONGAMBELE,PS0101127,31,159.5484,C,Arusha,Arusha,10,21,0.47619047619047616,0.9032258064516129,33.18663522480435
128,SOTWA WILSON,PS0101112,9,254.6667,A,Arusha,Arusha,5,4,1.25,1.0,18.777613411509428
129,ST AUGUSTINE,PS0101134,58,263.4483,A,Arusha,Arusha,31,27,1.1481481481481481,1.0,20.60344827586207
130,ST MAGRET,PS0101098,69,214.3768,B,Arusha,Arusha,41,28,1.4642857142857142,1.0,32.03863304764167
131,ST PAULO,PS0101120,8,206.375,B,Arusha,Arusha,5,3,1.6666666666666667,1.0,35.877558706662306
132,ST. PIUS,PS0101142,15,223.5333,B,Arusha,Arusha,9,6,1.5,1.0,34.30277766530803
133,THEMI YA SIMBA,PS0101101,42,150.3095,C,Arusha,Arusha,23,19,1.2105263157894737,0.8333333333333334,30.40542379113252
134,TIMBOLO,PS0101102,137,137.8029,C,Arusha,Arusha,68,69,0.9855072463768116,0.6496350364963503,41.737139791527596
135,TRUST ST PATRICK,PS0101103,66,255.8788,A,Arusha,Arusha,23,43,0.5348837209302325,1.0,25.039444605602274
136,TURKISH MAARIF,PS0101096,31,212.3226,B,Arusha,Arusha,19,12,1.5833333333333333,1.0,34.006765027533525
137,UMOJA,PS0101104,47,117.1702,D,Arusha,Arusha,24,23,1.0434782608695652,0.425531914893617,34.457661117487966
138,WILKABAA,PS0101113,31,235.2903,B,Arusha,Arusha,16,15,1.0666666666666667,1.0,29.10339403273724
139,WINNERS,PS0101151,21,219.9524,B,Arusha,Arusha,8,13,0.6153846153846154,1.0,33.472667971552355
140,YAKINI,PS0101109,77,244.0519,A,Arusha,Arusha,40,37,1.0810810810810811,1.0,32.73832721466236
141,ANGELICO,PS0102047,44,251.9773,A,Arusha,Arusha CC,24,20,1.2,1.0,23.04525282321612
142,ARUSHA ALLIANCE,PS0102073,133,247.2632,A,Arusha,Arusha CC,77,56,1.375,1.0,28.940785673752867
143,ARUSHA INTERGRATED,PS0102029,30,221.4667,B,Arusha,Arusha CC,14,16,0.875,1.0,39.94472656754025
144,ARUSHA MODERN,PS0102028,18,218.4444,B,Arusha,Arusha CC,7,11,0.6363636363636364,1.0,35.95925602867504
145,ARUSHA,PS0102001,171,230.4854,B,Arusha,Arusha CC,83,88,0.9431818181818182,1.0,31.004852712557256
146,ASSUMPTION,PS0102045,38,244.1842,A,Arusha,Arusha CC,21,17,1.2352941176470589,1.0,29.83359318869379
147,AZIMIO,PS0102066,94,177.5638,C,Arusha,Arusha CC,46,48,0.9583333333333334,0.9574468085106383,36.503271804345296
148,BARAA,PS0102002,209,191.0335,B,Arusha,Arusha CC,110,99,1.1111111111111112,0.9952153110047847,32.86267789672639
149,BARBRA,PS0102113,26,259.7308,A,Arusha,Arusha CC,12,14,0.8571428571428571,1.0,11.490384615384615
150,BIBLE BAPTIST,PS0102102,15,242.0,A,Arusha,Arusha CC,10,5,2.0,1.0,29.808537181299062
151,BRIGHT FUTURE,PS0102114,73,255.274,A,Arusha,Arusha CC,34,39,0.8717948717948718,1.0,27.135001621601496
152,BURKA ESTATE,PS0102074,226,173.7832,C,Arusha,Arusha CC,121,105,1.1523809523809523,0.9469026548672567,36.99094377469578
153,BURKA,PS0102003,178,190.4775,B,Arusha,Arusha CC,91,87,1.0459770114942528,0.9943820224719101,34.1611030617319
154,CAMP JOSHUA,PS0102097,14,212.5,B,Arusha,Arusha CC,7,7,1.0,1.0,27.369495532696355
155,CANOSSA,PS0102140,53,254.5283,A,Arusha,Arusha CC,27,26,1.0384615384615385,1.0,27.429815938514615
156,CARMEL,PS0102126,42,277.2619,A,Arusha,Arusha CC,16,26,0.6153846153846154,1.0,0.0
157,CHETI,PS0102115,55,226.5818,B,Arusha,Arusha CC,33,22,1.5,1.0,35.51607888695108
158,CLASSIC,PS0102141,26,259.7308,A,Arusha,Arusha CC,13,13,1.0,1.0,15.921543961883142
159,DARAJA- II,PS0102022,199,177.2111,C,Arusha,Arusha CC,96,103,0.9320388349514563,0.9447236180904522,38.405658263159616
160,DOMINION,PS0102116,58,258.1207,A,Arusha,Arusha CC,28,30,0.9333333333333333,1.0,25.936616695559316
161,ELERAI,PS0102048,239,172.4477,C,Arusha,Arusha CC,125,114,1.0964912280701755,0.9665271966527197,35.71309775764249
162,ELYON,PS0102127,26,238.2308,B,Arusha,Arusha CC,15,11,1.3636363636363635,1.0,29.786481286913048
163,ENALEPO,PS0102058,21,224.1429,B,Arusha,Arusha CC,6,15,0.4,0.9523809523809523,43.22872971256914
164,ENGARENAROK LUTH TETRA,PS0102037,60,217.0667,B,Arusha,Arusha CC,37,23,1.608695652173913,1.0,37.37996413521554
165,ENGIRA,PS0102038,78,179.2564,C,Arusha,Arusha CC,36,42,0.8571428571428571,1.0,31.454011419876306
166,ENGOSENGIU,PS0102004,298,190.3993,B,Arusha,Arusha CC,164,134,1.2238805970149254,1.0,33.25980679753778
167,ENYORATA,PS0102151,13,223.5385,B,Arusha,Arusha CC,6,7,0.8571428571428571,1.0,34.43562298227687
168,ERNEST MEYNER,PS0102128,8,223.5,B,Arusha,Arusha CC,5,3,1.6666666666666667,1.0,25.872508938060104
169,ESA,PS0102067,16,197.25,B,Arusha,Arusha CC,12,4,3.0,1.0,31.562867417415912
170,ESERIAN,PS0102129,23,250.6957,A,Arusha,Arusha CC,10,13,0.7692307692307693,1.0,34.10085952051366
171,GHATI MEMORIAL,PS0102105,154,257.6494,A,Arusha,Arusha CC,78,76,1.0263157894736843,1.0,25.707750024158173
172,GLORIOUS,PS0102117,33,179.4545,C,Arusha,Arusha CC,20,13,1.5384615384615385,0.9393939393939394,44.564061512752595
173,GLORYLAND,PS0102118,47,254.2553,A,Arusha,Arusha CC,28,19,1.4736842105263157,1.0,22.45522177715272
174,GOLGOTHA,PS0102119,48,239.7292,B,Arusha,Arusha CC,25,23,1.0869565217391304,1.0,29.45714725335017
175,GOOD HOPE,PS0102106,116,248.75,A,Arusha,Arusha CC,60,56,1.0714285714285714,1.0,29.126863190137176
176,GOSHENI BLESSED,PS0102154,7,252.2857,A,Arusha,Arusha CC,3,4,0.75,1.0,29.56858164349726
177,GREEN VALLEY,PS0102039,124,270.7177,A,Arusha,Arusha CC,65,59,1.1016949152542372,1.0,10.556910584172154
178,GREENWHICH,PS0102143,9,186.4444,B,Arusha,Arusha CC,4,5,0.8,1.0,39.944483078330876
179,HADY,PS0102046,60,260.2,A,Arusha,Arusha CC,28,32,0.875,1.0,22.267510275935404
180,HEALSUN,PS0102120,5,177.8,C,Arusha,Arusha CC,1,4,0.25,1.0,29.393876913398138
181,HEAVEN,PS0102148,14,206.2143,B,Arusha,Arusha CC,5,9,0.5555555555555556,0.9285714285714286,33.47249861102852
183,HIGH VIEW,PS0102049,32,246.9688,A,Arusha,Arusha CC,18,14,1.2857142857142858,1.0,25.872508938060104
184,HIGHRIDGE,PS0102059,20,230.55,B,Arusha,Arusha CC,11,9,1.2222222222222223,1.0,38.309463582775464
185,HOPE,PS0102077,25,214.32,B,Arusha,Arusha CC,15,10,1.5,1.0,39.04843914934373
186,IMANI,PS0102033,138,265.1449,A,Arusha,Arusha CC,63,75,0.84,1.0,13.962895665531548
187,INTEGRITY,PS0102101,33,213.0909,B,Arusha,Arusha CC,18,15,1.2,1.0,25.256939513173098
188,INTEL,PS0102103,30,230.3333,B,Arusha,Arusha CC,12,18,0.6666666666666666,1.0,36.54607442059346
189,JITIHADA,PS0102130,23,254.3043,A,Arusha,Arusha CC,10,13,0.7692307692307693,1.0,20.122674342251578
190,JOSHUA,PS0102121,26,185.4615,B,Arusha,Arusha CC,18,8,2.25,0.9615384615384616,40.52727549652946
191,KALOLENI,PS0102005,188,170.0106,C,Arusha,Arusha CC,103,85,1.2117647058823529,0.9361702127659575,36.72471013555472
192,KIJENGE,PS0102007,200,183.075,B,Arusha,Arusha CC,101,99,1.02020202020202,0.965,38.35072601578097
193,KILIMANI,PS0102034,50,226.32,B,Arusha,Arusha CC,25,25,1.0,1.0,28.304099084761553
194,KIMANDOLU LUTH,PS0102063,36,223.0278,B,Arusha,Arusha CC,22,14,1.5714285714285714,1.0,32.68238458191012
195,KIMANDOLU,PS0102006,158,178.6646,C,Arusha,Arusha CC,83,75,1.1066666666666667,0.9873417721518988,33.536146047990115
196,KING DAVID,PS0102122,39,223.3846,B,Arusha,Arusha CC,20,19,1.0526315789473684,1.0,38.022280139179564
197,KISIMANI,PS0102123,110,282.0545,A,Arusha,Arusha CC,52,58,0.896551724137931,1.0,0.0
198,LADY OF MERCY,PS0102078,28,259.7143,A,Arusha,Arusha CC,14,14,1.0,1.0,15.387977764926667
199,LEMARA,PS0102008,165,166.9818,C,Arusha,Arusha CC,78,87,0.896551724137931,0.9454545454545454,32.63421112172301
200,LEVOLOSI,PS0102009,151,189.7815,B,Arusha,Arusha CC,81,70,1.1571428571428573,1.0,31.885224595037556
201,LISE,PS0102040,14,165.4286,C,Arusha,Arusha CC,9,5,1.8,0.8571428571428571,38.3325938999964
202,LOAMO,PS0102050,37,248.9459,A,Arusha,Arusha CC,15,22,0.6818181818181818,1.0,28.524200635842643
203,LOSIYO,PS0102131,70,150.9286,C,Arusha,Arusha CC,30,40,0.75,0.9142857142857143,24.84236013632475
204,LUCKY VICENT,PS0102080,188,262.6064,A,Arusha,Arusha CC,89,99,0.898989898989899,1.0,22.45522177715272
205,MACHWA,PS0102107,55,234.5818,B,Arusha,Arusha CC,25,30,0.8333333333333334,0.9818181818181818,42.22649328960659
206,MAGEREZA,PS0102081,101,177.9109,C,Arusha,Arusha CC,58,43,1.3488372093023255,1.0,30.9178391573377
207,MAJENGO,PS0102132,61,251.2787,A,Arusha,Arusha CC,33,28,1.1785714285714286,1.0,25.72957543638298
208,MAKUMBUSHO,PS0102051,114,165.6053,C,Arusha,Arusha CC,55,59,0.9322033898305084,0.9736842105263158,27.73539395001136
209,MARANATHA MISSION,PS0102060,33,214.3333,B,Arusha,Arusha CC,15,18,0.8333333333333334,1.0,29.480460759201836
210,MAROMBOSO-BAPTIST,PS0102026,44,192.3864,B,Arusha,Arusha CC,25,19,1.3157894736842106,0.9772727272727273,39.09943088930795
211,MATEVES,PS0102082,77,171.5195,C,Arusha,Arusha CC,36,41,0.8780487804878049,0.948051948051948,35.44320914336292
212,MATONYOK,PS0102133,6,194.0,B,Arusha,Arusha CC,3,3,1.0,1.0,34.568897589532064
213,MAWENI,PS0102108,44,159.0227,C,Arusha,Arusha CC,19,25,0.76,0.9090909090909091,36.03525511651032
214,MECSON,PS0102099,56,257.875,A,Arusha,Arusha CC,28,28,1.0,1.0,21.94421584146227
215,MERU,PS0102010,194,191.8608,B,Arusha,Arusha CC,98,96,1.0208333333333333,0.9742268041237113,36.06353850061519
216,MICHAEL,PS0102083,30,258.5333,A,Arusha,Arusha CC,13,17,0.7647058823529411,1.0,20.31109439581126
217,MKONOO,PS0102011,135,148.5556,C,Arusha,Arusha CC,73,62,1.1774193548387097,0.8222222222222222,33.359989341858146
218,MOIVOI,PS0102052,94,176.1915,C,Arusha,Arusha CC,48,46,1.0434782608695652,0.9787234042553191,35.101768011462845
219,MOSHONO,PS0102084,79,198.7215,B,Arusha,Arusha CC,47,32,1.46875,1.0,28.73711647823101
220,MOUNT MERU,PS0102053,33,245.0606,A,Arusha,Arusha CC,21,12,1.75,1.0,28.166420117264146
221,MOUNT SINAI,PS0102134,16,182.375,B,Arusha,Arusha CC,10,6,1.6666666666666667,0.9375,47.374907239355096
